id,PROVINCE_NAME,PROVINCE_CODE,CITY_NAME,CITY_CODE,COUNTY_NAME,COUNTY_CODE
1777,山东省,,济宁市,,泗水县,
1778,山东省,,莱芜市,,钢城区,
1779,山东省,,聊城市,,阳谷县,
1780,山东省,,聊城市,,茌平县,
1781,山东省,,淄博市,,高青县,
1782,山东省,,淄博市,,桓台县,
1783,山东省,,淄博市,,临淄区,
1784,山东省,,淄博市,,沂源县,
1785,山东省,,临沂市,,兰山区,
1786,山东省,,临沂市,,临沭县,
1787,山东省,,临沂市,,罗庄区,
1788,山东省,,临沂市,,蒙阴县,
1789,山西省,,长治市,,壶关县,
1790,山东省,,枣庄市,,山亭区,
1791,山东省,,枣庄市,,台儿庄区,
1792,山东省,,枣庄市,,薛城区,
1793,山东省,,枣庄市,,峄城区,
1794,山东省,,淄博市,,张店区,
1795,山东省,,淄博市,,周村区,
1796,内蒙古自治区,,锡林郭勒盟,,西乌珠穆沁旗,
1797,内蒙古自治区,,锡林郭勒盟,,锡林浩特市,
1798,山西省,,长治市,,黎城县,
1799,山西省,,长治市,,潞城市,
1800,山西省,,长治市,,平顺县,
1801,山西省,,长治市,,沁县,
1802,山西省,,长治市,,屯留县,
1803,山西省,,长治市,,武乡县,
1804,山西省,,长治市,,襄垣县,
1805,内蒙古自治区,,乌兰察布市,,集宁区,
1806,内蒙古自治区,,乌兰察布市,,凉城县,
1807,内蒙古自治区,,乌兰察布市,,商都县,
1808,内蒙古自治区,,乌兰察布市,,四子王旗,
1809,内蒙古自治区,,锡林郭勒盟,,阿巴嘎旗,
1810,内蒙古自治区,,锡林郭勒盟,,正蓝旗,
1811,内蒙古自治区,,锡林郭勒盟,,正镶白旗,
1812,山东省,,德州市,,临邑县,
1813,山东省,,德州市,,陵城区,
1814,宁夏回族自治区,,固原市,,西吉县,
1815,宁夏回族自治区,,固原市,,原州区,
1816,山东省,,滨州市,,惠民县,
1817,山东省,,滨州市,,无棣县,
1818,山东省,,滨州市,,阳信县,
1819,山东省,,德州市,,宁津县,
1820,山东省,,德州市,,平原县,
1821,山东省,,聊城市,,莘县,
1822,山东省,,东营市,,垦利区,
1823,山东省,,临沂市,,平邑县,
1824,山东省,,临沂市,,沂南县,
1825,山东省,,临沂市,,沂水县,
1826,山东省,,临沂市,,郯城县,
1827,山东省,,莱芜市,,莱城区,
1828,山东省,,聊城市,,东阿县,
1829,山东省,,临沂市,,费县,
1830,山东省,,淄博市,,淄川区,
1831,山东省,,东营市,,东营区,
1832,山东省,,东营市,,广饶县,
1833,山东省,,东营市,,河口区,
1834,山东省,,枣庄市,,滕州市,
1835,山东省,,淄博市,,博山区,
1836,山西省,,长治市,,长治县,
1837,内蒙古自治区,,兴安盟,,科尔沁右翼前旗,
1838,山西省,,大同市,,大同县,
1839,山西省,,大同市,,广灵县,
1840,内蒙古自治区,,锡林郭勒盟,,东乌珠穆沁旗,
1841,江西省,,抚州市,,崇仁县,
1842,江西省,,南昌市,,西湖区,
1843,江西省,,南昌市,,新建区,
1844,江西省,,萍乡市,,安源区,
1845,内蒙古自治区,,赤峰市,,红山区,
1846,江西省,,抚州市,,黎川县,
1847,江西省,,抚州市,,临川区,
1848,江西省,,抚州市,,南城县,
1849,江西省,,抚州市,,南丰县,
1850,辽宁省,,葫芦岛市,,连山区,
1851,辽宁省,,葫芦岛市,,龙港区,
1852,辽宁省,,葫芦岛市,,兴城市,
1853,辽宁省,,锦州市,,北镇市,
1854,内蒙古自治区,,赤峰市,,翁牛特旗,
1855,内蒙古自治区,,赤峰市,,元宝山区,
1856,山东省,,泰安市,,新泰市,
1857,山东省,,泰安市,,岱岳区,
1858,辽宁省,,丹东市,,元宝区,
1859,辽宁省,,丹东市,,振安区,
1860,辽宁省,,丹东市,,振兴区,
1861,江西省,,抚州市,,宜黄县,
1862,江西省,,抚州市,,资溪县,
1863,江西省,,上饶市,,德兴市,
1864,内蒙古自治区,,鄂尔多斯市,,达拉特旗,
1865,内蒙古自治区,,鄂尔多斯市,,东胜区,
1866,山西省,,吕梁市,,离石区,
1867,山西省,,吕梁市,,临县,
1868,山西省,,吕梁市,,柳林县,
1869,山西省,,吕梁市,,石楼县,
1870,辽宁省,,抚顺市,,东洲区,
1871,内蒙古自治区,,包头市,,九原区,
1872,内蒙古自治区,,包头市,,昆都仑区,
1873,内蒙古自治区,,包头市,,土默特右旗,
1874,江西省,,上饶市,,广丰区,
1875,江西省,,上饶市,,横峰县,
1876,辽宁省,,阜新市,,阜新蒙古族自治县,
1877,江西省,,赣州市,,赣县区,
1878,江西省,,赣州市,,会昌县,
1879,江西省,,赣州市,,龙南县,
1880,江西省,,赣州市,,南康区,
1881,山西省,,吕梁市,,文水县,
1882,青海省,,海东市,,互助土族自治县,
1883,青海省,,海南藏族自治州,,共和县,
1884,江西省,,抚州市,,东乡区,
1885,江西省,,抚州市,,广昌县,
1886,江西省,,抚州市,,金溪县,
1887,江西省,,抚州市,,乐安县,
1888,辽宁省,,阜新市,,细河区,
1889,辽宁省,,阜新市,,新邱区,
1890,内蒙古自治区,,赤峰市,,喀喇沁旗,
1891,内蒙古自治区,,赤峰市,,克什克腾旗,
1892,内蒙古自治区,,赤峰市,,林西县,
1893,江西省,,上饶市,,鄱阳县,
1894,江西省,,上饶市,,弋阳县,
1895,江西省,,上饶市,,婺源县,
1896,山东省,,济宁市,,任城区,
1897,山东省,,济宁市,,微山县,
1898,山东省,,济宁市,,鱼台县,
1899,江西省,,萍乡市,,莲花县,
1900,江西省,,萍乡市,,芦溪县,
1901,江西省,,萍乡市,,上栗县,
1902,内蒙古自治区,,赤峰市,,宁城县,
1903,内蒙古自治区,,赤峰市,,松山区,
1904,江西省,,赣州市,,安远县,
1905,辽宁省,,锦州市,,古塔区,
1906,辽宁省,,锦州市,,黑山县,
1907,辽宁省,,锦州市,,凌海市,
1908,山东省,,济宁市,,邹城市,
1909,山东省,,威海市,,环翠区,
1910,山东省,,威海市,,荣成市,
1911,山东省,,威海市,,乳山市,
1912,江西省,,萍乡市,,湘东区,
1913,辽宁省,,抚顺市,,抚顺县,
1914,辽宁省,,抚顺市,,顺城区,
1915,辽宁省,,抚顺市,,望花区,
1916,云南省,,玉溪市,,澄江县,
1917,云南省,,玉溪市,,峨山彝族自治县,
1918,云南省,,玉溪市,,红塔区,
1919,浙江省,,绍兴市,,诸暨市,
1920,浙江省,,绍兴市,,嵊州市,
1921,新疆维吾尔自治区,,和田地区,,和田市,
1922,新疆维吾尔自治区,,和田地区,,和田县,
1923,新疆维吾尔自治区,,和田地区,,墨玉县,
1924,新疆维吾尔自治区,,喀什地区,,喀什市,
1925,浙江省,,杭州市,,富阳区,
1926,浙江省,,杭州市,,拱墅区,
1927,浙江省,,杭州市,,建德市,
1928,浙江省,,温州市,,苍南县,
1929,浙江省,,温州市,,洞头区,
1930,新疆维吾尔自治区,,吐鲁番市,,高昌区,
1931,新疆维吾尔自治区,,吐鲁番市,,托克逊县,
1932,云南省,,昆明市,,石林彝族自治县,
1933,云南省,,昆明市,,五华区,
1934,浙江省,,杭州市,,下城区,
1935,浙江省,,杭州市,,萧山区,
1936,浙江省,,杭州市,,余杭区,
1937,浙江省,,温州市,,泰顺县,
1938,云南省,,红河哈尼族彝族自治州,,河口瑶族自治县,
1939,云南省,,红河哈尼族彝族自治州,,建水县,
1940,云南省,,红河哈尼族彝族自治州,,开远市,
1941,云南省,,红河哈尼族彝族自治州,,蒙自市,
1942,云南省,,红河哈尼族彝族自治州,,弥勒市,
1943,浙江省,,温州市,,乐清市,
1944,浙江省,,温州市,,龙湾区,
1945,云南省,,昆明市,,西山区,
1946,云南省,,昆明市,,寻甸回族彝族自治县,
1947,云南省,,昆明市,,宜良县,
1948,云南省,,昆明市,,嵩明县,
1949,浙江省,,杭州市,,桐庐县,
1950,浙江省,,温州市,,文成县,
1951,浙江省,,温州市,,永嘉县,
1952,浙江省,,温州市,,瓯海区,
1953,广东省,,河源市,,连平县,
1954,甘肃省,,兰州市,,皋兰县,
1955,甘肃省,,兰州市,,红古区,
1956,甘肃省,,兰州市,,西固区,
1957,重庆市,,重庆市,,梁平区,
1958,甘肃省,,甘南藏族自治州,,舟曲县,
1959,甘肃省,,甘南藏族自治州,,卓尼县,
1960,重庆市,,重庆市,,南岸区,
1961,重庆市,,重庆市,,南川区,
1962,重庆市,,重庆市,,彭水苗族土家族自治县,
1963,重庆市,,重庆市,,黔江区,
1964,重庆市,,重庆市,,荣昌区,
1965,甘肃省,,白银市,,平川区,
1966,重庆市,,重庆市,,大足区,
1967,重庆市,,重庆市,,垫江县,
1968,重庆市,,重庆市,,丰都县,
1969,重庆市,,重庆市,,奉节县,
1970,重庆市,,重庆市,,涪陵区,
1971,重庆市,,重庆市,,合川区,
1972,甘肃省,,临夏回族自治州,,东乡族自治县,
1973,甘肃省,,临夏回族自治州,,和政县,
1974,甘肃省,,临夏回族自治州,,临夏市,
1975,甘肃省,,临夏回族自治州,,临夏县,
1976,甘肃省,,临夏回族自治州,,永靖县,
1977,重庆市,,重庆市,,沙坪坝区,
1978,甘肃省,,定西市,,渭源县,
1979,甘肃省,,酒泉市,,瓜州县,
1980,甘肃省,,酒泉市,,金塔县,
1981,甘肃省,,酒泉市,,肃北蒙古族自治县,
1982,甘肃省,,甘南藏族自治州,,迭部县,
1983,甘肃省,,甘南藏族自治州,,临潭县,
1984,西藏自治区,,林芝市,,巴宜区,
1985,重庆市,,重庆市,,江北区,
1986,重庆市,,重庆市,,江津区,
1987,重庆市,,重庆市,,九龙坡区,
1988,重庆市,,重庆市,,开州区,
1989,重庆市,,重庆市,,石柱土家族自治县,
1990,重庆市,,重庆市,,铜梁区,
1991,重庆市,,重庆市,,万州区,
1992,西藏自治区,,那曲市,,色尼区,
1993,甘肃省,,陇南市,,西和县,
1994,甘肃省,,陇南市,,宕昌县,
1995,重庆市,,重庆市,,巫山县,
1996,重庆市,,重庆市,,巫溪县,
1997,重庆市,,重庆市,,武隆区,
1998,安徽省,,淮南市,,八公山区,
1999,安徽省,,六安市,,叶集区,
2000,云南省,,大理白族自治州,,巍山彝族回族自治县,
2001,云南省,,大理白族自治州,,祥云县,
2002,云南省,,大理白族自治州,,漾濞彝族自治县,
2003,云南省,,文山壮族苗族自治州,,文山市,
2004,云南省,,西双版纳傣族自治州,,景洪市,
2005,浙江省,,台州市,,黄岩区,
2006,云南省,,红河哈尼族彝族自治州,,屏边苗族自治县,
2007,云南省,,昭通市,,威信县,
2008,云南省,,昭通市,,昭阳区,
2009,浙江省,,杭州市,,滨江区,
2010,新疆维吾尔自治区,,塔城地区,,和布克赛尔蒙古自治县,
2011,新疆维吾尔自治区,,塔城地区,,乌苏市,
2012,云南省,,昆明市,,东川区,
2013,云南省,,昆明市,,富民县,
2014,云南省,,昆明市,,官渡区,
2015,云南省,,西双版纳傣族自治州,,勐海县,
2016,云南省,,西双版纳傣族自治州,,勐腊县,
2017,浙江省,,绍兴市,,柯桥区,
2018,浙江省,,绍兴市,,上虞区,
2019,浙江省,,绍兴市,,新昌县,
2020,新疆维吾尔自治区,,哈密市,,伊州区,
2021,浙江省,,台州市,,天台县,
2022,浙江省,,台州市,,温岭市,
2023,浙江省,,台州市,,仙居县,
2024,浙江省,,台州市,,玉环市,
2025,云南省,,昆明市,,晋宁区,
2026,云南省,,昆明市,,盘龙区,
2027,浙江省,,杭州市,,江干区,
2028,浙江省,,杭州市,,临安区,
2029,浙江省,,绍兴市,,越城区,
2030,新疆维吾尔自治区,,昌吉回族自治州,,昌吉市,
2031,新疆维吾尔自治区,,昌吉回族自治州,,阜康市,
2032,新疆维吾尔自治区,,昌吉回族自治州,,呼图壁县,
2033,云南省,,迪庆藏族自治州,,维西傈僳族自治县,
2034,云南省,,迪庆藏族自治州,,香格里拉市,
2035,云南省,,红河哈尼族彝族自治州,,个旧市,
2036,云南省,,玉溪市,,华宁县,
2037,新疆维吾尔自治区,,喀什地区,,疏附县,
2038,新疆维吾尔自治区,,喀什地区,,岳普湖县,
2039,新疆维吾尔自治区,,喀什地区,,伽师县,
2040,新疆维吾尔自治区,,克拉玛依市,,克拉玛依区,
2041,浙江省,,杭州市,,上城区,
2042,浙江省,,温州市,,鹿城区,
2043,新疆维吾尔自治区,,昌吉回族自治州,,吉木萨尔县,
2044,新疆维吾尔自治区,,昌吉回族自治州,,木垒哈萨克自治县,
2045,新疆维吾尔自治区,,昌吉回族自治州,,奇台县,
2046,云南省,,大理白族自治州,,云龙县,
2047,云南省,,玉溪市,,江川区,
2048,云南省,,玉溪市,,通海县,
2049,云南省,,玉溪市,,新平彝族傣族自治县,
2050,云南省,,玉溪市,,易门县,
2051,浙江省,,台州市,,椒江区,
2052,云南省,,红河哈尼族彝族自治州,,石屏县,
2053,云南省,,红河哈尼族彝族自治州,,元阳县,
2054,云南省,,昆明市,,安宁市,
2055,云南省,,昆明市,,呈贡区,
2056,浙江省,,温州市,,平阳县,
2057,浙江省,,温州市,,瑞安市,
2058,新疆维吾尔自治区,,塔城地区,,裕民县,
2059,云南省,,德宏傣族景颇族自治州,,芒市,
2060,云南省,,德宏傣族景颇族自治州,,瑞丽市,
2061,浙江省,,台州市,,临海市,
2062,浙江省,,台州市,,路桥区,
2063,浙江省,,台州市,,三门县,
2064,浙江省,,杭州市,,淳安县,
2065,陕西省,,宝鸡市,,陈仓区,
2066,陕西省,,榆林市,,神木市,
2067,陕西省,,榆林市,,绥德县,
2068,陕西省,,榆林市,,榆阳区,
2069,四川省,,自贡市,,荣县,
2070,四川省,,自贡市,,沿滩区,
2071,四川省,,自贡市,,自流井区,
2072,陕西省,,宝鸡市,,眉县,
2073,陕西省,,宝鸡市,,千阳县,
2074,上海市,,上海市,,松江区,
2075,四川省,,乐山市,,五通桥区,
2076,四川省,,乐山市,,犍为县,
2077,四川省,,凉山彝族自治州,,德昌县,
2078,四川省,,凉山彝族自治州,,冕宁县,
2079,四川省,,凉山彝族自治州,,木里藏族自治县,
2080,云南省,,丽江市,,古城区,
2081,云南省,,丽江市,,永胜县,
2082,云南省,,丽江市,,玉龙纳西族自治县,
2083,浙江省,,湖州市,,安吉县,
2084,四川省,,广安市,,华蓥市,
2085,四川省,,广安市,,邻水县,
2086,四川省,,广安市,,前锋区,
2087,四川省,,广安市,,武胜县,
2088,四川省,,广安市,,岳池县,
2089,陕西省,,宝鸡市,,渭滨区,
2090,陕西省,,宝鸡市,,岐山县,
2091,陕西省,,宝鸡市,,麟游县,
2092,上海市,,上海市,,虹口区,
2093,上海市,,上海市,,黄浦区,
2094,四川省,,凉山彝族自治州,,宁南县,
2095,四川省,,凉山彝族自治州,,西昌市,
2096,四川省,,泸州市,,叙永县,
2097,四川省,,泸州市,,泸县,
2098,天津市,,天津市,,宝坻区,
2099,天津市,,天津市,,北辰区,
2100,天津市,,天津市,,滨海新区,
2101,浙江省,,湖州市,,长兴县,
2102,浙江省,,湖州市,,德清县,
2103,浙江省,,舟山市,,定海区,
2104,浙江省,,舟山市,,普陀区,
2105,浙江省,,舟山市,,岱山县,
2106,新疆维吾尔自治区,,乌鲁木齐市,,达坂城区,
2107,新疆维吾尔自治区,,乌鲁木齐市,,米东区,
2108,浙江省,,衢州市,,常山县,
2109,浙江省,,衢州市,,江山市,
2110,浙江省,,衢州市,,开化县,
2111,浙江省,,衢州市,,柯城区,
2112,新疆维吾尔自治区,,乌鲁木齐市,,天山区,
2113,新疆维吾尔自治区,,乌鲁木齐市,,沙依巴克区,
2114,新疆维吾尔自治区,,乌鲁木齐市,,水磨沟区,
2115,云南省,,临沧市,,沧源佤族自治县,
2116,云南省,,临沧市,,凤庆县,
2117,云南省,,临沧市,,耿马傣族佤族自治县,
2118,云南省,,临沧市,,临翔区,
2119,浙江省,,湖州市,,南浔区,
2120,浙江省,,湖州市,,吴兴区,
2121,新疆维吾尔自治区,,乌鲁木齐市,,头屯河区,
2122,新疆维吾尔自治区,,乌鲁木齐市,,新市区,
2123,浙江省,,嘉兴市,,海宁市,
2124,浙江省,,嘉兴市,,海盐县,
2125,浙江省,,嘉兴市,,嘉善县,
2126,浙江省,,嘉兴市,,南湖区,
2127,重庆市,,重庆市,,北碚区,
2128,新疆维吾尔自治区,,伊犁哈萨克自治州,,察布查尔锡伯自治县,
2129,新疆维吾尔自治区,,伊犁哈萨克自治州,,巩留县,
2130,新疆维吾尔自治区,,伊犁哈萨克自治州,,霍城县,
2131,新疆维吾尔自治区,,伊犁哈萨克自治州,,奎屯市,
2132,新疆维吾尔自治区,,伊犁哈萨克自治州,,尼勒克县,
2133,浙江省,,金华市,,磐安县,
2134,浙江省,,金华市,,浦江县,
2135,浙江省,,金华市,,武义县,
2136,浙江省,,金华市,,义乌市,
2137,浙江省,,金华市,,永康市,
2138,新疆维吾尔自治区,,巴音郭楞蒙古自治州,,和静县,
2139,云南省,,楚雄彝族自治州,,楚雄市,
2140,云南省,,楚雄彝族自治州,,大姚县,
2141,云南省,,楚雄彝族自治州,,禄丰县,
2142,浙江省,,衢州市,,龙游县,
2143,浙江省,,衢州市,,衢江区,
2144,重庆市,,重庆市,,巴南区,
2145,新疆维吾尔自治区,,伊犁哈萨克自治州,,新源县,
2146,浙江省,,嘉兴市,,平湖市,
2147,浙江省,,嘉兴市,,桐乡市,
2148,浙江省,,嘉兴市,,秀洲区,
2149,云南省,,楚雄彝族自治州,,牟定县,
2150,云南省,,普洱市,,思茅区,
2151,云南省,,曲靖市,,富源县,
2152,云南省,,曲靖市,,会泽县,
2153,云南省,,曲靖市,,罗平县,
2154,云南省,,曲靖市,,师宗县,
2155,浙江省,,金华市,,婺城区,
2156,浙江省,,丽水市,,景宁畲族自治县,
2157,云南省,,临沧市,,双江拉祜族佤族布朗族傣族自治县,
2158,云南省,,临沧市,,云县,
2159,云南省,,怒江傈僳族自治州,,兰坪白族普米族自治县,
2160,浙江省,,丽水市,,松阳县,
2161,浙江省,,丽水市,,遂昌县,
2162,浙江省,,丽水市,,云和县,
2163,云南省,,曲靖市,,宣威市,
2164,浙江省,,宁波市,,海曙区,
2165,浙江省,,宁波市,,宁海县,
2166,浙江省,,宁波市,,象山县,
2167,浙江省,,宁波市,,余姚市,
2168,浙江省,,丽水市,,莲都区,
2169,重庆市,,重庆市,,长寿区,
2170,重庆市,,重庆市,,城口县,
2171,浙江省,,丽水市,,缙云县,
2172,浙江省,,宁波市,,北仑区,
2173,新疆维吾尔自治区,,阿克苏地区,,阿克苏市,
2174,浙江省,,宁波市,,镇海区,
2175,新疆维吾尔自治区,,巴音郭楞蒙古自治州,,和硕县,
2176,新疆维吾尔自治区,,巴音郭楞蒙古自治州,,库尔勒市,
2177,新疆维吾尔自治区,,巴音郭楞蒙古自治州,,且末县,
2178,新疆维吾尔自治区,,巴音郭楞蒙古自治州,,若羌县,
2179,新疆维吾尔自治区,,巴音郭楞蒙古自治州,,尉犁县,
2180,新疆维吾尔自治区,,巴音郭楞蒙古自治州,,焉耆回族自治县,
2181,重庆市,,重庆市,,大渡口区,
2182,新疆维吾尔自治区,,伊犁哈萨克自治州,,伊宁市,
2183,新疆维吾尔自治区,,伊犁哈萨克自治州,,伊宁县,
2184,新疆维吾尔自治区,,自治区直辖,,阿拉尔市,
2185,新疆维吾尔自治区,,阿克苏地区,,库车县,
2186,新疆维吾尔自治区,,阿勒泰地区,,阿勒泰市,
2187,新疆维吾尔自治区,,博尔塔拉蒙古自治州,,博乐市,
2188,云南省,,楚雄彝族自治州,,南华县,
2189,云南省,,楚雄彝族自治州,,姚安县,
2190,云南省,,楚雄彝族自治州,,元谋县,
2191,云南省,,大理白族自治州,,宾川县,
2192,云南省,,大理白族自治州,,大理市,
2193,新疆维吾尔自治区,,自治区直辖,,北屯市,
2194,新疆维吾尔自治区,,自治区直辖,,可克达拉市,
2195,浙江省,,金华市,,东阳市,
2196,浙江省,,金华市,,金东区,
2197,云南省,,保山市,,昌宁县,
2198,云南省,,保山市,,龙陵县,
2199,云南省,,保山市,,隆阳区,
2200,云南省,,保山市,,腾冲市,
2201,云南省,,大理白族自治州,,洱源县,
2202,云南省,,曲靖市,,沾益区,
2203,云南省,,曲靖市,,麒麟区,
2204,浙江省,,金华市,,兰溪市,
2205,浙江省,,丽水市,,龙泉市,
2206,浙江省,,丽水市,,青田县,
2207,云南省,,普洱市,,景谷傣族彝族自治县,
2208,云南省,,普洱市,,澜沧拉祜族自治县,
2209,云南省,,普洱市,,墨江哈尼族自治县,
2210,云南省,,普洱市,,宁洱哈尼族彝族自治县,
2211,新疆维吾尔自治区,,博尔塔拉蒙古自治州,,精河县,
2212,浙江省,,丽水市,,庆元县,
2213,浙江省,,宁波市,,慈溪市,
2214,浙江省,,宁波市,,奉化区,
2215,云南省,,文山壮族苗族自治州,,广南县,
2216,浙江省,,宁波市,,鄞州区,
2217,西藏自治区,,日喀则市,,桑珠孜区,
2218,新疆维吾尔自治区,,自治区直辖,,昆玉市,
2219,新疆维吾尔自治区,,自治区直辖,,石河子市,
2220,新疆维吾尔自治区,,阿勒泰地区,,福海县,
2221,新疆维吾尔自治区,,阿勒泰地区,,青河县,
2222,云南省,,大理白族自治州,,鹤庆县,
2223,云南省,,大理白族自治州,,南涧彝族自治县,
2224,新疆维吾尔自治区,,自治区直辖,,铁门关市,
2225,新疆维吾尔自治区,,自治区直辖,,图木舒克市,
2226,新疆维吾尔自治区,,自治区直辖,,五家渠市,
2227,四川省,,雅安市,,荥经县,
2228,四川省,,宜宾市,,长宁县,
2229,四川省,,宜宾市,,翠屏区,
2230,四川省,,广元市,,苍溪县,
2231,四川省,,广元市,,朝天区,
2232,四川省,,广元市,,剑阁县,
2233,四川省,,资阳市,,雁江区,
2234,上海市,,上海市,,嘉定区,
2235,上海市,,上海市,,金山区,
2236,上海市,,上海市,,静安区,
2237,四川省,,乐山市,,峨眉山市,
2238,陕西省,,汉中市,,洋县,
2239,陕西省,,商洛市,,丹凤县,
2240,陕西省,,商洛市,,洛南县,
2241,陕西省,,商洛市,,山阳县,
2242,陕西省,,商洛市,,商南县,
2243,四川省,,宜宾市,,高县,
2244,陕西省,,安康市,,白河县,
2245,陕西省,,安康市,,汉滨区,
2246,陕西省,,安康市,,汉阴县,
2247,陕西省,,安康市,,宁陕县,
2248,四川省,,自贡市,,大安区,
2249,四川省,,自贡市,,富顺县,
2250,陕西省,,宝鸡市,,凤县,
2251,陕西省,,宝鸡市,,凤翔县,
2252,陕西省,,宝鸡市,,扶风县,
2253,四川省,,乐山市,,夹江县,
2254,四川省,,乐山市,,井研县,
2255,四川省,,乐山市,,马边彝族自治县,
2256,上海市,,上海市,,徐汇区,
2257,上海市,,上海市,,杨浦区,
2258,上海市,,上海市,,闵行区,
2259,陕西省,,安康市,,平利县,
2260,陕西省,,榆林市,,府谷县,
2261,陕西省,,榆林市,,横山区,
2262,陕西省,,榆林市,,靖边县,
2263,陕西省,,榆林市,,米脂县,
2264,陕西省,,宝鸡市,,金台区,
2265,陕西省,,宝鸡市,,陇县,
2266,上海市,,上海市,,长宁区,
2267,四川省,,泸州市,,古蔺县,
2268,四川省,,泸州市,,合江县,
2269,四川省,,泸州市,,江阳区,
2270,四川省,,泸州市,,龙马潭区,
2271,四川省,,泸州市,,纳溪区,
2272,四川省,,凉山彝族自治州,,盐源县,
2273,四川省,,眉山市,,丹棱县,
2274,陕西省,,榆林市,,清涧县,
2275,四川省,,甘孜藏族自治州,,康定市,
2276,四川省,,甘孜藏族自治州,,泸定县,
2277,上海市,,上海市,,崇明区,
2278,上海市,,上海市,,奉贤区,
2279,四川省,,广元市,,利州区,
2280,四川省,,广元市,,青川县,
2281,陕西省,,汉中市,,城固县,
2282,陕西省,,汉中市,,佛坪县,
2283,陕西省,,汉中市,,汉台区,
2284,陕西省,,汉中市,,留坝县,
2285,陕西省,,汉中市,,勉县,
2286,陕西省,,汉中市,,西乡县,
2287,四川省,,眉山市,,东坡区,
2288,天津市,,天津市,,东丽区,
2289,四川省,,广安市,,广安区,
2290,四川省,,宜宾市,,江安县,
2291,四川省,,宜宾市,,南溪区,
2292,四川省,,宜宾市,,兴文县,
2293,四川省,,宜宾市,,宜宾县,
2294,四川省,,宜宾市,,筠连县,
2295,四川省,,资阳市,,安岳县,
2296,四川省,,广元市,,昭化区,
2297,上海市,,上海市,,浦东新区,
2298,上海市,,上海市,,青浦区,
2299,天津市,,天津市,,河北区,
2300,陕西省,,安康市,,石泉县,
2301,陕西省,,安康市,,紫阳县,
2302,陕西省,,安康市,,岚皋县,
2303,贵州省,,黔东南苗族侗族自治州,,从江县,
2304,贵州省,,黔东南苗族侗族自治州,,黄平县,
2305,贵州省,,黔南布依族苗族自治州,,独山县,
2306,贵州省,,黔南布依族苗族自治州,,荔波县,
2307,贵州省,,黔南布依族苗族自治州,,罗甸县,
2308,河南省,,鹤壁市,,山城区,
2309,贵州省,,黔南布依族苗族自治州,,三都水族自治县,
2310,河南省,,焦作市,,马村区,
2311,河南省,,许昌市,,襄城县,
2312,黑龙江省,,牡丹江市,,林口县,
2313,黑龙江省,,绥化市,,绥棱县,
2314,黑龙江省,,绥化市,,望奎县,
2315,黑龙江省,,伊春市,,红星区,
2316,黑龙江省,,伊春市,,嘉荫县,
2317,黑龙江省,,七台河市,,勃利县,
2318,河南省,,洛阳市,,嵩县,
2319,河南省,,驻马店市,,平舆县,
2320,河南省,,驻马店市,,汝南县,
2321,黑龙江省,,齐齐哈尔市,,依安县,
2322,河南省,,洛阳市,,吉利区,
2323,黑龙江省,,双鸭山市,,宝清县,
2324,黑龙江省,,双鸭山市,,岭东区,
2325,河南省,,南阳市,,南召县,
2326,黑龙江省,,大庆市,,大同区,
2327,黑龙江省,,大庆市,,红岗区,
2328,黑龙江省,,大庆市,,林甸县,
2329,黑龙江省,,伊春市,,美溪区,
2330,黑龙江省,,伊春市,,上甘岭区,
2331,黑龙江省,,伊春市,,汤旺河区,
2332,黑龙江省,,伊春市,,乌马河区,
2333,黑龙江省,,伊春市,,乌伊岭区,
2334,黑龙江省,,伊春市,,新青区,
2335,黑龙江省,,双鸭山市,,友谊县,
2336,黑龙江省,,绥化市,,安达市,
2337,黑龙江省,,绥化市,,明水县,
2338,黑龙江省,,齐齐哈尔市,,甘南县,
2339,黑龙江省,,齐齐哈尔市,,梅里斯达斡尔族区,
2340,黑龙江省,,齐齐哈尔市,,碾子山区,
2341,广西壮族自治区,,贵港市,,覃塘区,
2342,广西壮族自治区,,贺州市,,平桂区,
2343,广东省,,云浮市,,郁南县,
2344,广东省,,云浮市,,云安区,
2345,广西壮族自治区,,河池市,,大化瑶族自治县,
2346,广西壮族自治区,,河池市,,东兰县,
2347,贵州省,,六盘水市,,水城县,
2348,广西壮族自治区,,贺州市,,钟山县,
2349,广西壮族自治区,,来宾市,,武宣县,
2350,贵州省,,黔东南苗族侗族自治州,,三穗县,
2351,贵州省,,黔东南苗族侗族自治州,,施秉县,
2352,贵州省,,黔东南苗族侗族自治州,,天柱县,
2353,贵州省,,黔东南苗族侗族自治州,,镇远县,
2354,广西壮族自治区,,柳州市,,融水苗族自治县,
2355,广西壮族自治区,,柳州市,,三江侗族自治县,
2356,贵州省,,黔西南布依族苗族自治州,,安龙县,
2357,贵州省,,黔西南布依族苗族自治州,,普安县,
2358,贵州省,,黔西南布依族苗族自治州,,望谟县,
2359,贵州省,,黔西南布依族苗族自治州,,贞丰县,
2360,河南省,,鹤壁市,,鹤山区,
2361,河南省,,信阳市,,罗山县,
2362,黑龙江省,,鸡西市,,城子河区,
2363,黑龙江省,,鸡西市,,恒山区,
2364,黑龙江省,,鸡西市,,鸡东县,
2365,黑龙江省,,鸡西市,,梨树区,
2366,黑龙江省,,鸡西市,,麻山区,
2367,广西壮族自治区,,河池市,,环江毛南族自治县,
2368,广西壮族自治区,,河池市,,罗城仫佬族自治县,
